 0.5758, 0.7813
 0.5963, 0.7621
 0.5963, 0.7621
 0.5963, 0.7621
 0.6604, 0.6990
 0.6604, 0.6990
 0.6604, 0.6990
 0.6772, 0.6815
 0.6781, 0.6806
 0.6823, 0.6761
 0.7206, 0.6341
 0.7206, 0.6341
 0.7206, 0.6341
 0.7206, 0.6341
 0.7206, 0.6341
 0.7206, 0.6341
 0.7209, 0.6337
 0.7225, 0.6318
 0.7274, 0.6262
 0.7330, 0.6198
 0.7656, 0.5807
 0.7656, 0.5807
 0.7667, 0.5794
 0.7667, 0.5794
 0.7667, 0.5794
 0.7752, 0.5688
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7775, 0.5658
 0.7796, 0.5631
 0.7796, 0.5631
 0.7796, 0.5631
 0.7796, 0.5631
 0.7796, 0.5631
 0.7818, 0.5603
 0.7818, 0.5603
 0.7818, 0.5603
 0.7860, 0.5549
 0.7860, 0.5549
 0.7860, 0.5549
 0.7860, 0.5549
 0.7860, 0.5549
 0.7860, 0.5549
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7882, 0.5521
 0.7935, 0.5451
 0.7935, 0.5451
 0.7935, 0.5451
 0.7935, 0.5451
 0.7935, 0.5451
 0.7935, 0.5451
 0.7967, 0.5409
 0.7967, 0.5409
 0.7967, 0.5409
 0.7967, 0.5409
 0.7967, 0.5409
 0.7967, 0.5409
 0.7967, 0.5409
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
 0.7999, 0.5366
