SMILES,logKoc,ABC,nAcid,nBase,SpMax_A,SpMAD_A,VR1_A,nAromAtom,nAtom,nBridgehead,nHetero,nN,nO,nS,nP,nF,nCl,nBr,ATS0dv,ATS7dv,ATS0s,ATS7s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS5Z,ATS6Z,ATS7Z,AATS0dv,AATS0d,AATS0s,AATS1s,AATS0Z,AATS2Z,AATS0v,AATS0se,AATS0i,AATS1i,AATS2i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC0dv,AATSC1dv,AATSC0d,AATSC1d,AATSC2d,AATSC1s,AATSC2s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC0v,AATSC1v,AATSC2v,AATSC0se,AATSC1se,AATSC2se,AATSC0p,AATSC2p,AATSC0i,MATS1c,MATS2c,MATS1dv,MATS1s,MATS2s,MATS1Z,MATS2Z,MATS1v,MATS2se,MATS1p,GATS2c,GATS1dv,GATS2dv,GATS1s,GATS2s,GATS1Z,GATS2Z,GATS1v,GATS2v,GATS1se,GATS2se,GATS1i,GATS2i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SM1_DzZ,nBondsD,nBondsT,RNCG,RPCG,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-5dv,Xpc-4d,Xpc-4dv,AXp-1d,AXp-0dv,AXp-1dv,NsCH3,NdCH2,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssssC,NsNH2,NdNH,NssNH,NaaNH,NdsN,NaaN,NsssN,NddsN,NaasN,NsOH,NdO,NssO,NaaO,NdS,NssS,NaaS,NdssS,NddssS,SsssCH,SdssC,SaasC,SssssC,AETA_alpha,ETA_shape_y,ETA_shape_x,AETA_beta_s,ETA_beta_ns_d,AETA_eta,AETA_eta_L,AETA_eta_RL,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_dBeta,ETA_psi_1,ETA_dPsi_B,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,SIC0,SIC1,SIC2,SIC3,CIC0,MIC0,ZMIC1,FilterItLogS,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,AMID_h,AMID_O,AMID_X,piPC8,n4Ring,n5Ring,n7Ring,nHRing,n3HRing,n5HRing,n6HRing,n5aRing,naHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,n6AHRing,nFRing,n7FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n7FHRing,n10FHRing,n12FHRing,nG12FHRing,nFaRing,n9FaRing,n12FaRing,nG12FaRing,nFaHRing,nFARing,n9FARing,n10FARing,n12FARing,nG12FARing,nFAHRing,n10FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,TopoPSA(NO),GGI4,GGI5,GGI6,GGI9,GGI10,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,TopoShapeIndex,SRW05
C=CC=O,-0.31,2.121320343559643,0,0,1.6180339887498942,1.118033988749895,5.891992804872071,0,8,0,1,0,1,0,0,0,0,0,58.0,0.0,70.0,0.0,176.0,144.0,123.0,77.0,0.0,0.0,0.0,7.25,1.75,8.75,4.857142857142857,22.0,13.666666666666666,201.4095574920084,7.85589,163.18812027118702,145.63174734951434,157.31692797665548,0.1412800868832924,-0.0404331743381728,-0.0379144945725546,0.0281119620981413,-0.02040433662906,0.0,0.0,0.0,0.0,1.9375,-7.9375,-2.0,-8.75,0.0,0.0,0.0,0.0,-0.0625,-0.9375,0.0,0.25,0.0,0.0,0.0,0.0,-2.5625,-5.4375,2.0,-8.75,0.0,0.0,0.0,0.0,-5.0625,-20.4375,2.0,-8.25,0.0,0.0,0.0,0.0,-67.8281656408947,-161.60533211858353,-26.32218780236964,59.58918396595912,0.0,0.0,0.0,0.0,0.90867,-0.00133225,-0.1254417499999999,-0.0681,-0.2594609999999997,0.0,0.0,0.0,0.0,1.801310893698,-0.3722262807122493,-0.7283760041367497,-0.3118739190000004,0.5118207569999994,0.0,0.0,0.0,0.0,10.28518064833549,-2.142681895995064,-4.0191039252664345,-2.073062297374996,3.0922577944687504,0.0,0.0,0.0,0.0,0.0176600108604115,-0.0057761677625961,-0.0042127216191727,4.1875,0.2767857142857143,0.1875,-0.0089285714285714,-0.1041666666666666,-0.3660714285714285,-0.6041666666666666,7.9375,-0.7232142857142857,-2.270833333333333,49.04162539897217,-9.689737948699245,-17.956148013175948,0.1135837499999999,-0.0001903214285714,-0.0139379722222222,0.22516386171225,-0.0809306671263055,1.2856475810419363,-0.3270761161050333,-0.2385458113514755,0.0660980810234541,-0.099273607748184,-0.1638418079096045,-0.0911136107986501,-0.2860892388451443,-0.1975819086310773,-0.1227109707350058,-0.2361621556608778,0.9912839715023668,0.537313432835821,0.9983416252072967,0.6101694915254238,0.9227871939736346,0.8188976377952757,1.0901137357830273,1.1915366802087703,1.2326165871142485,0.5058646153168916,0.886290219038081,1.3333084149929142,1.2437394606169587,0.3667255792322795,-0.3731549350877692,6.0146502954700365,1.9573440294179103,2.1391180850092866,0.9528801755869986,7.008810268065438,1.875148231872972,8.021878303701271,5.765855365896697,20.813233977243023,14.70272155641107,3.700792187227423,2.509710410696235,2.31363481616937,13.63665029201191,11.026440369244211,1.9747448713915892,0.25,2,0,0.7044232911917763,0.3344051428761336,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6380711874576983,0.5675139025074155,0.3257612947309041,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.4375,0.0,0.2398471122103028,0.1664994597307167,0.4785533905932737,0.4988163070129411,0.0416666666666666,0.0591666666666667,0.0,0.75,0.5140186915887851,0.0,0.0,1,0,1.4056390622295665,2.0,2.75,2.75,0.4685463540765222,0.6666666666666666,0.9166666666666666,0.9166666666666666,1.5943609377704335,12.877130776439325,11.75,-0.0866281793474191,0.0,4.794537184071822,0.0,0.0,0.0,6.578935683598497,6.076020106833881,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,0.0,6.076020106833881,0.0,0.0,6.578935683598497,0.0,9.055555555555555,0.0,0.0,0.0,1.8333333333333333,3.111111111111111,0.0,0.4138325214724776,0.4138325214724776,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,17.07,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.5,0.0
CC(=O)O,0.0,2.449489742783178,1,0,1.7320508075688772,0.8660254037844386,5.583629154612597,0,8,0,2,0,2,0,0,0,0,0,78.0,0.0,95.77777777777776,0.0,204.0,158.0,187.0,62.0,0.0,0.0,0.0,9.75,2.0,11.97222222222222,5.285714285714286,25.5,18.7,175.51879189388683,8.58229,170.52023648524948,154.0047046792643,165.93810895568473,0.478058690006957,-0.3490225760020982,0.220679554098507,-0.1416585018671044,0.0309721787672171,0.0,0.0,0.0,0.0,12.0,1.0,-48.0,12.0,0.0,0.0,0.0,0.0,-1.0625,-1.375,0.5,0.1875,0.0,0.0,0.0,0.0,-9.28472222222222,23.847222222222214,-43.27777777777777,7.520833333333335,0.0,0.0,0.0,0.0,-10.0,35.0,-90.0,27.0,0.0,0.0,0.0,0.0,-45.03096067833034,-42.03469953602415,-185.09022133140263,109.2563761134579,0.0,0.0,0.0,0.0,1.5637919999999994,-0.2985319999999999,0.8068119999999995,-1.5674239999999997,0.2772479999999997,0.0,0.0,0.0,0.0,1.4014172176979998,-0.2693551522122499,-0.7674652095754999,0.0931142963019999,0.24299745663675,0.0,0.0,0.0,0.0,8.246789654147992,-1.7257218395809917,-4.817691308212995,1.412091598851993,1.0079267218679953,0.0,0.0,0.0,0.0,0.0597573362508696,-0.0498603680002997,0.0220679554098507,5.75,1.7142857142857142,0.4375,-0.1517857142857142,-0.1375,-1.3263888888888888,2.384722222222222,9.5,-1.4285714285714286,3.5,40.7248763580748,-6.432994382618619,-4.203469953602415,0.1954739999999999,-0.0426474285714285,0.0806811999999999,0.1751771522122499,-0.07674652095755,1.030848706768499,-0.8343806991492889,0.369292823180845,0.2981366459627329,-0.2503276539973788,0.4500655307994757,-0.150375939849624,0.3684210526315789,-0.157962281482608,0.4127464522135935,-0.2196593960625078,0.4467846791196238,0.4565217391304348,0.8065217391304348,0.8885976408912188,0.3614678899082568,0.868421052631579,0.4973684210526315,1.270302889179292,1.0414164552186194,0.9105814584036752,0.3902866877436385,1.6684730530840175,1.3999347372430762,0.4267800035269902,-0.3353842736581146,6.021993293342152,0.9959608148037709,3.033613756505529,0.9680684490343204,7.0082897984742045,1.6235927347510228,8.028636275865537,5.876131444061103,20.69437646348239,14.701445684259204,3.7137393480884833,2.606279156041198,2.4097223409358928,13.642539820016683,11.138517083410507,2.3237900077244498,0.5,1,0,0.6556771022779029,0.408148393382869,0,1,0,0,1,0,0,0,0.5,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0912870929175276,0.0,0.0,0.0,0.5773502691896257,0.5888654714909553,0.3092436476606368,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,-0.8333333333333333,0.0,0.0,0.4166666666666666,0.3,0.0,0.5,0.0,0.3573757161806247,0.1938548454598434,0.4330127018922193,0.4506369857115945,0.0833333333333333,0.0,0.1566666666666667,-0.5,0.3846153846153846,0.0,0.0,1,1,1.5,2.4056390622295662,2.4056390622295662,2.4056390622295662,0.5,0.8018796874098554,0.8018796874098554,0.8018796874098554,1.5,14.509,12.4669171866887,0.533672744683044,5.106527394840706,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,11.075832682792557,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,5.969305287951849,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,9.0,7.416666666666666,0.0,-0.8333333333333333,0.0,1.0833333333333333,0.0,0.8110042339640731,0.8110042339640731,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
CNC(=O)/C=C(\C)OP(=O)(OC)OC,0.0,9.570086377505367,0,0,2.2621243606855197,1.1450401722574273,64.90143252107052,0,28,0,7,1,5,0,1,0,0,0,241.30864197530863,38.0,180.6527301478433,123.93518518518516,860.0,949.0,1127.0,1066.0,845.0,729.0,462.0,8.61816578483245,2.642857142857143,6.451883219565832,3.1341449474165524,30.714285714285715,25.044444444444444,190.0655724674444,8.218841035714288,168.7455278552888,151.13112444748154,170.30786068806856,0.9873718504052292,-0.8807818513888719,0.6763931064609712,-0.2482326176161332,0.2008657659505855,-0.6998574130492702,0.6119178973863089,0.0252723084506513,-0.2909441739127416,9.060783572688331,86.67214663643234,-19.638510959939527,-136.12194507432605,-131.1327160493827,110.9494205089443,43.955656336608726,-132.07249937011844,6.530612244897963,-0.3061224489795924,-8.46938775510204,-5.877551020408163,-4.571428571428571,0.2244897959183678,-2.020408163265304,-0.5510204081632651,-18.91771721048385,36.25192941331196,-6.855275557153586,-40.00026760246852,-55.03299946450343,52.289401365112816,29.376786608562025,-55.296176431678056,126.31122448979588,173.06632653061226,-173.90306122448982,-289.6122448979592,-168.5357142857143,3.8418367346938886,209.7448979591838,-241.35204081632645,-227.07190706159625,631.1627075688587,-251.08432712164165,-347.9611892655062,-565.5944698851332,-764.9029520446161,914.04639286616,-363.304384120048,4.466794678571427,-1.188510475765305,3.553387766581632,-1.3131579579081638,-3.023515081632651,-3.571853937499998,3.7129021568877554,1.3407643469387738,-3.481575141581631,11.708325772514426,-5.305225298834695,6.502920119483739,-4.975900127477551,-1.188952603818437,-1.1329814174572497,-2.6055349327367816,0.2498586341674864,1.7194558511754,36.6780463109087,-21.43880623412938,21.862506297645112,-15.981127592105794,2.096469583421441,-2.128339528157295,-9.446202449550684,-6.875887108036723,16.433085144510642,0.0352632803716153,-0.0326215500514397,0.0150309579213549,5.485827664399094,0.3355845767662345,0.6020408163265307,0.2418745275888134,-0.0068027210884353,-0.7006561929808834,0.8055984314069325,12.95408163265306,4.678193499622069,3.8459183673469393,46.331771360058006,-8.41007063191097,14.025837945974637,0.1595283813775509,-0.0440189065098261,0.0789641725907029,0.4181544918755152,0.1445093359885275,1.3099302253895964,-0.925085519771948,0.4262495650703519,0.0611730074832734,-0.2650883759066266,0.3047925387000987,0.3611366388050121,0.2968885387948011,-0.1815184350832133,0.4949851049000544,-0.4698976806430232,0.8062729776323181,0.7602964646986552,0.8481450862870722,0.8651997898429026,0.5768953640054036,0.7926348956282002,0.6897991335171328,1.384562619130704,0.5900086207652732,1.0700357513474568,0.7432220056870279,2.1107783738992967,0.5801264065364562,0.6155055688823732,-0.4450897899610131,6.023010961974891,0.5419754094498543,4.029447964415217,0.9775347489322626,7.008797930716773,0.2957856080829359,15.010576609611691,5.751496800990264,24.436649962862653,14.701543105171112,3.7244478475652536,2.4521977656649465,2.132929172993104,14.540912300282624,10.463191034360984,3.9636048416375216,1.9928571428571429,3,0,0.2249096708246246,0.290974099858691,0,1,2,0,1,0,0,0,0.5714285714285714,0.0,0.0,0.0,0.0,1.5041269644862627,0.1767766952966369,0.0,0.0,0.5419250669667476,0.0,2.510636633029605,0.990080992637074,0.4976672473518592,0.6757308934292011,0.4033065669693753,4,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0.0,-0.2105190224237836,0.0,0.0,0.469047619047619,0.1522842639593908,0.1522842639593908,0.6428571428571429,0.0,0.7486308289505578,0.2435570205925866,0.4621195868267263,0.7450869862301354,0.030952380952381,0.0229365079365078,0.0458730158730158,-5.0,0.4746987951807228,0.0,0.0,5,1,1.7872087135702293,3.1280852788913944,3.770942421748537,3.770942421748537,0.3717655015172633,0.6506874007864053,0.7844110707213042,0.7844110707213042,3.0201462084873745,21.33311967101988,27.29321672243455,-0.7666246439405469,9.840535765718148,13.842031507495456,4.565048284931329,0.0,0.0,0.0,6.923737199690624,27.343287172066137,0.0,5.759164871656176,0.0,5.907179729351506,0.0,0.0,5.316788604006331,0.0,6.923737199690624,21.267267065232257,0.0,5.316788604006331,27.17444679458376,22.930826954138603,0.0,6.923737199690624,0.0,0.0,0.0,7.822697123132171,11.66634460100768,0.0,6.076020106833881,28.19100426492288,0.0,0.0,14.364282927429963,25.234657029478456,10.845897266313932,2.3510120622323,0.0,-0.2105190224237836,1.1435416666666665,1.4721527777777776,0.3021471088435365,0.9389967149245838,0.6503759889476852,0.0,1.6094379124341005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.3846153846153846,73.86,0.48,0.3333333333333333,0.2040816326530612,0.0,0.0,0.1045751633986928,0.0735294117647058,0.032,0.0303030303030302,0.0226757369614512,0.0089285714285714,0.0,0.0,0.0,0.6566272984718364,1.0,0.0
CCO,0.2,1.4142135623730951,0,0,1.414213562373095,0.9428090415820632,3.363585661014859,0,9,0,1,0,1,0,0,0,0,0,30.0,0.0,48.25,0.0,142.0,122.0,104.0,38.0,0.0,0.0,0.0,3.333333333333333,1.3333333333333333,5.361111111111111,3.375,15.77777777777778,8.0,138.8807830053998,7.6381702222222225,172.0606566808882,153.8668374707063,167.85521355243816,0.2130386645385657,-0.0996194688299813,-0.0159935508112568,-0.0068931843043817,0.0159868716763371,0.0,0.0,0.0,0.0,-1.2345679012345678,-7.839506172839506,-4.740740740740739,2.3703703703703702,0.0,0.0,0.0,0.0,-0.345679012345679,-0.2839506172839506,0.1481481481481482,0.037037037037037,0.0,0.0,0.0,0.0,-4.382716049382717,-2.6635802469135808,-5.296296296296295,1.564814814814815,0.0,0.0,0.0,0.0,-13.456790123456791,-24.39506172839506,-6.296296296296294,10.703703703703702,0.0,0.0,0.0,0.0,-88.00132617908156,-193.02076844877988,42.54529022654171,56.74847822015958,0.0,0.0,0.0,0.0,0.9667315555555552,-0.1382209382716047,-0.1842966913580245,-0.2303629629629628,0.0695148148148146,0.0,0.0,0.0,0.0,1.5215138905868886,-0.3790587545007897,-0.8958158073719505,0.3442457459259255,0.1698718706533702,0.0,0.0,0.0,0.0,8.524803221453547,-2.095152562165606,-5.003585488201577,2.0332009096759283,0.8031355299644817,0.0,0.0,0.0,0.0,0.0236709627265073,-0.0124524336037476,-0.0012302731393274,2.5432098765432096,-0.1543209876543209,0.0987654320987654,-0.0432098765432098,-0.0218423551756885,-0.5478395061728396,-0.2048907882241216,7.432098765432098,-1.682098765432099,-1.876543209876543,40.38407248470225,-11.000165772385197,-14.847751419136914,0.1074146172839505,-0.0172776172839505,-0.0141766685660018,0.1690570989540987,-0.0689089082593808,0.947200357939283,-0.5260636733546601,-0.0519739375851309,-0.0606796116504854,-0.2287371134020618,-0.0855471847739889,-0.226328903654485,-0.2524916943521595,-0.2723887190067849,-0.131980813454149,-0.2802742067960344,0.8441978623758071,1.004854368932039,1.1292008961911877,1.13659793814433,0.9849325931800158,1.3305647840531565,1.1592128801431127,1.710703317465856,1.313971251738651,1.071077067930153,1.0256440434166436,1.929307462277428,1.3846015089258588,0.2398641697644017,-0.2231880157782134,5.004034236786819,0.9880133090375096,2.0236636933121392,0.9773363066878588,6.002690681094049,1.4743187785938925,8.006056456869638,5.887151118870143,20.69056105283716,14.708165908556165,3.667352785408424,2.6300398107359677,2.433930948556412,13.623186744814705,11.147867846924653,1.6329931618554523,0.25,0,0,0.9045877396613669,0.4789538253617587,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7181067922288351,0.5116672736016927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.4166666666666667,0.0,0.4624752955742643,0.3513641844631532,0.4714045207910317,0.1755958918834339,0.0555555555555555,0.0,0.1638888888888888,-1.25,0.4651162790697675,0.0,0.0,1,1,1.224394445405986,1.8799649487271108,2.4193819456463714,2.4193819456463714,0.3862534428571301,0.5930629109116868,0.7632300273809492,0.7632300273809492,1.945530556036326,11.81993574300937,9.7520386326847,0.1292029568463906,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,11.713409359353625,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,7.569444444444445,0.0,0.0,0.0,1.930555555555556,0.0,0.5345177968644246,0.5345177968644246,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
C[C@H](O)CO,0.36,3.047206724228547,0,0,1.847759065022574,1.0452503719011013,8.629874180987336,0,13,0,2,0,2,0,0,0,0,0,64.0,0.0,88.02777777777777,0.0,244.0,220.0,262.0,216.0,4.0,0.0,0.0,4.923076923076923,1.8461538461538465,6.771367521367521,3.666666666666666,18.76923076923077,13.1,150.15401650954962,7.928668615384614,171.58668123607634,154.1149340566417,163.00753544682732,0.4208383176313469,-0.2088892183026712,-0.0630783041910442,0.1409025676833449,-0.1398466923971842,0.0604924883918813,0.0,0.0,0.0,-1.9763313609467477,-14.01183431952663,-7.491124260355027,-4.733727810650889,6.059171597633137,0.0,0.0,0.0,-0.1301775147928998,-3.088757396449706,-0.1065088757396446,0.9585798816568054,0.21301775147929,0.0,0.0,0.0,-10.270874424720578,-7.74490466798159,3.1591058514135435,-8.752465483234714,3.314266929651544,0.0,0.0,0.0,-16.591715976331365,-20.319526627218934,-37.491124260355015,0.3431952662721864,19.90532544378698,0.0,0.0,0.0,-45.60335899760923,-179.1106821975951,-268.33964311951576,131.15630631418946,94.78560368425114,0.0,0.0,0.0,1.8124209230769224,-0.3632623905325439,-0.3906481893491122,0.0640672189349118,-0.374648662721894,0.1582815621301769,0.0,0.0,0.0,2.2282478278430764,-0.1258348993037637,-1.0618016822087335,-0.9033288015915264,0.7221993484434325,0.2546421207390534,0.0,0.0,0.0,12.658920449919988,-0.7155942192439767,-6.413264900253978,-4.332267854072001,3.9801016765099697,1.151565072099992,0.0,0.0,0.0,0.0323721782793343,-0.0174074348585559,-0.0031539152095522,3.40828402366864,-0.1646942800788956,0.331360946745562,-0.0108481262327416,-0.1544378698224853,-0.8559062020600482,-0.3872452333990795,8.33136094674556,-1.3826429980276138,-1.015976331360947,41.09411912558146,-3.800279916467436,-8.955534109879755,0.1394169940828401,-0.0302718658777119,-0.0195324094674556,0.171403679064852,-0.0530900841104366,0.9737631115323068,-0.5377282525862161,-0.0974267218701682,-0.0483217592592592,-0.2741278865726116,-0.12402611076016,-0.1659564393939394,-0.1219460227272727,-0.0924774638642084,-0.1401006354781229,-0.061178626187361,0.8828397433809974,0.9930555555555554,1.1375,1.1839334596757212,1.0010739102969044,1.181818181818182,1.0636363636363635,1.4849180217805886,1.3364262196025298,1.1164382259308758,1.0047944033377885,1.7347535794361346,1.5612782214925212,0.3099025459207475,-0.2285525650442879,5.006688190537476,0.9939412940900434,3.0218528948780854,0.9864005858503968,6.003750523834473,1.270336152022108,8.00747724426385,5.847795618082926,20.73019639513205,14.70716833298661,3.6701105345703753,2.589595831417016,2.39345284115277,13.624503408191943,11.108674947307652,2.5395388613593903,0.5,0,0,0.4792981778485185,0.2563276722061777,0,0,0,0,2,1,0,0,1.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.1825741858350553,0.0,0.408248290463863,0.0816496580927726,0.5675139025074155,0.6357768482752177,0.3900063038543719,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-0.5601851851851856,0.0,0.0,0.0,0.4333333333333333,0.2307692307692307,0.0,0.5,0.0,0.6118987342590644,0.3301139059243877,0.4540111220059324,0.2746021042364733,0.0666666666666667,0.0,0.2019047619047619,-2.5,0.4304635761589404,0.0,0.0,2,2,1.3346791410515946,2.199687794731328,3.0269868333592878,3.180832987205441,0.3606812278304233,0.594439569964495,0.8180073353228107,0.8595824360039367,2.365760577089498,12.94492358180469,15.690840354364362,0.5584567457413909,10.213054789681411,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.71084835226122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.027703587438928,6.606881964512918,0.0,0.0,22.92390314194263,0.0,0.0,6.923737199690624,0.0,0.0,0.0,6.103966387748303,6.606881964512918,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,16.00462962962963,0.0,0.0,-0.5601851851851856,1.3888888888888888,0.0,0.6642167778699836,0.6642167778699836,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,40.46,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861111111111111,0.5,0.0
